,quantity,month,city,평균기온(°C),일강수량(mm),일 최심신적설(cm),최대 순간 풍속(m/s),최저 해면기압(hPa),,합계 일조 시간(hr)
9461,30794650,2,파주,3.7,10,0,7.3,1012,,0
9462,43644850,2,파주,1.7,0,0,5.6,1012.9,,1.6
9467,35405500,2,파주,3.3,1.5,0,9.7,1013.4,,5.2
9468,31028850,2,파주,-0.1,0,0,7.1,1019.3,,8.1
9469,29675050,2,파주,0,0,0,5.8,1017.9,,9.7
9470,26269500,2,파주,3.6,1.8,0,10.4,1014.9,,6.5
9471,24984800,2,파주,0.5,0,0,10.6,1016.2,,10.1
9472,24333250,2,파주,-2.6,0,0,8.5,1024.7,,9.1
9473,26592550,2,파주,0.9,0,0,6.9,1022.2,,0.4
9474,32330050,3,파주,1.7,0,0,8.5,1017.5,,4.2
9475,28351600,3,파주,1.6,0,0,9.4,1016.5,,10.4
9476,25101750,3,파주,2,4.6,0,12.6,1009.2,,0
9477,26814500,3,파주,-2.3,0,0,13.3,1015.8,,10.8
9478,24111000,3,파주,-2.3,0,0,4.9,1025.8,,9.1
9479,23894550,3,파주,-0.3,0,0,6.4,1022.2,,10.9
9480,25184950,3,파주,0.9,0,0,5,1022.6,,10.5
9481,32659100,3,파주,4.8,0,0,4.9,1020,,7.7
9482,27048600,3,파주,1.6,0,0,13.7,1017.7,,10.1
9483,24429050,3,파주,-3.6,0,0,12.6,1022.8,,11.1
9484,13134450,3,파주,-0.9,0,0,13.3,1014.9,,9.9
9485,24685700,3,파주,1.1,0,0,10.2,1017.8,,10.9
9486,24051500,3,파주,3.9,0,0,9.8,1017.1,,11
9487,24493900,3,파주,1.4,0,0,6.7,1022.4,,10.5
9488,30823050,3,파주,2.4,0,0,6.4,1020.6,,9.1
9489,29751050,3,파주,6,0,0,5.4,1017.6,,10.1
9490,26419100,3,파주,7.4,0.1,0,5.4,1016.6,,0
9491,23991400,3,파주,9.7,0,0,9.2,1009.6,,0
9492,25958800,3,파주,10.4,0,0,6.8,1011.3,,10.6
9493,24610750,3,파주,10.3,0,0,6.6,1015.5,,8.5
9494,26071750,3,파주,8.4,0,0,7.6,1013.5,,9
9495,31261900,3,파주,5.3,0,0,10.8,1016.4,,11
9496,27218000,3,파주,3.2,0,0,12.8,1023.5,,11.4
9497,26369450,3,파주,2.9,0,0,8.2,1028.3,,11.4
9498,25027950,3,파주,4,0,0,7.1,1032.9,,11.4
9499,23283500,3,파주,5.6,0,0,7.3,1030.6,,11.4
9500,23716200,3,파주,6.9,0,0,7.5,1023.1,,7.9
9501,24421750,3,파주,6.7,0,0,8.1,1015.1,,10
9502,31247550,3,파주,8.8,0,0,6.5,1016,,4.4
9503,28956050,3,파주,9.9,0,0,7.3,1016,,8.5
9504,23976250,3,파주,10.5,3,0,3.9,1012.1,,0
9505,25922400,4,파주,11.4,1.2,0,10.1,1012.9,,6.9
9506,21733950,4,파주,13.7,27.1,0,14.5,994.6,,2.3
9507,26453650,4,파주,10.6,0.2,0,7.9,997,,4.9
9508,26168100,4,파주,11.9,0,0,7.9,1011.9,,2.4
9509,30104600,4,파주,10.1,0,0,6,1012.6,,0
9510,28360250,4,파주,9.2,0,0,8.4,1016.5,,3.8
9511,26012700,4,파주,7.2,0,0,7.6,1021.8,,4
9512,24310450,4,파주,6.6,0,0,7,1024,,11
9513,23806250,4,파주,7.1,0,0,6.3,1022.5,,11.8
9514,23652050,4,파주,9.4,0,0,8.4,1020.3,,11.8
9515,24435000,4,파주,10.8,0,0,6.8,1023.3,,11.5
9516,29909100,4,파주,12,0,0,9.9,1021.3,,3.5
9517,25752400,4,파주,11.6,2.3,0,10,1014.1,,5
9518,22483000,4,파주,6.6,12.1,0,6.1,1007.5,,0
9519,27716450,4,파주,10,0.3,0,7.6,1006.9,,8.2
9520,23052250,4,파주,10,1.2,0,11.1,1004,,3
9521,24616550,4,파주,9.6,0,0,11.4,1013.6,,12.3
9522,24820150,4,파주,13.2,0,0,5,1011.8,,10.9
9523,25502200,4,파주,13.4,13.2,0,9.6,1005,,0
9524,31161700,4,파주,12,5.3,0,12.4,1004.3,,5.7
9525,28667850,4,파주,11.6,0,0,9,1013.1,,11.9
9526,24979800,4,파주,12.1,0,0,8.7,1016.1,,9.6
9527,24467950,4,파주,12.5,0,0,8.5,1018.3,,10.5
9528,23907200,4,파주,13.6,0,0,9.4,1017,,12.2
9529,24530800,4,파주,13.1,0,0,8.6,1018.3,,12.6
9530,31171250,4,파주,14.6,0,0,7.4,1015.8,,11.6
9531,29191550,4,파주,15.3,0,0,7.8,1014.5,,11.6
9532,27415800,4,파주,18,0,0,5,1010.6,,10.7
9533,24403650,4,파주,17.4,0.5,0,8,1011.2,,1.3
9534,26214000,4,파주,19.3,0,0,6.6,1010.5,,12.3
9535,27680100,5,파주,19,0,0,7.3,1011.4,,12.2
9536,28115100,5,파주,18.7,0.5,0,7.1,1009.8,,9.1
9537,28396250,5,파주,18.1,3,0,5.7,1005,,1.7
9538,27317050,5,파주,15.2,0,0,13.4,1006.5,,12.8
9539,29279400,5,파주,11.9,0,0,10.1,1009.2,,12.7
9540,26786500,5,파주,12.9,0,0,5.2,1010.4,,2.6
9541,24193650,5,파주,14.2,0,0,9.2,1011,,7.6
9542,23047200,5,파주,15.3,0,0,6.1,1011.5,,2.3
9543,25923350,5,파주,15.7,0,0,6.8,1010.4,,7.2
9544,31210550,5,파주,16.5,0,0,9.2,1014.9,,12.1
9545,24920650,5,파주,16.5,14,0,8.6,996.8,,4.1
9546,26234950,5,파주,13.2,8.1,0,14.5,996.3,,6.5
9547,27407150,5,파주,16.3,0,0,10.7,999.3,,12.5
9548,25387800,5,파주,17.6,0,0,10.1,1005.4,,6.3
9549,24157100,5,파주,18.1,0,0,8.1,1007.4,,6.2
9550,26523200,5,파주,16.1,0,0,9.3,1007.6,,13.4
9551,33195750,5,파주,16.3,0,0,6.7,1008.3,,13.2
9552,29000950,5,파주,15.1,0,0,9.2,1002.3,,7
9553,24797100,5,파주,14.1,0.5,0,7.8,1004.3,,0
9554,27250900,5,파주,16.3,0,0,6.2,1006.9,,12
9555,25981200,5,파주,17.2,0,0,8.5,1011.7,,12.4
9556,25879200,5,파주,18.1,0,0,8.8,1011.5,,13.1
9557,28030350,5,파주,18.1,0,0,7.4,1008.5,,13.1
9558,30314850,5,파주,18.2,0,0,6.2,1006.2,,13.3
9559,34942050,5,파주,18.5,0,0,7.7,1007.3,,13.2
9560,28578200,5,파주,18.9,0,0,7.6,1009.7,,12.5
9561,25826200,5,파주,19.4,0,0,9.6,1008,,13.1
9562,27647550,5,파주,20.9,0,0,6.4,1007.1,,13
9563,25942850,5,파주,21.7,0,0,6.2,1005.1,,8.7
9564,27270950,5,파주,19.2,0.7,0,5.7,1003.3,,4.9
9565,36146850,5,파주,19.5,0,0,7.5,1006.2,,9.9
9566,30209500,6,파주,18.6,0,0,7.8,1008.7,,12.8
9567,28400000,6,파주,20.5,0,0,7.3,1005.3,,12.5
9568,27641550,6,파주,21.6,0,0,12,1005.2,,13.3
9569,28385900,6,파주,21,0,0,8.2,1007.7,,9.9
9570,25800000,6,파주,16.4,3.7,0,6,1005.4,,0.8
9571,31524650,6,파주,20.5,0,0,6.9,1008.6,,11
9572,37926450,6,파주,20.2,0,0,7.4,1011.2,,8.7
9573,32343500,6,파주,19.9,0,0,7.1,1005.1,,4.6
9574,29682250,6,파주,20.4,0,0,8.3,1005.5,,10.5
9575,29947450,6,파주,22.4,0,0,6.3,1004.8,,9.8
9576,26335700,6,파주,22.9,13.5,0,10.1,998.6,,4
9577,29332150,6,파주,21.6,0.3,0,9,999.9,,12
9578,30970400,6,파주,21.9,0.9,0,8.5,1003,,6.3
9579,33252400,6,파주,21.5,17.7,0,8.9,1006.1,,11.3
9580,34576450,6,파주,22.5,0,0,6.4,1005.3,,11
9581,31026600,6,파주,23.1,0,0,5.8,1003,,9
9582,29982100,6,파주,22.6,0,0,7.5,1002.1,,6.9
9583,29117200,6,파주,23.4,0,0,7.7,1003.9,,10.8
9584,28468850,6,파주,22.2,0,0,5.6,1006.7,,7.1
9585,26485650,6,파주,17.4,23.7,0,4.9,1008.2,,0
9586,35820300,6,파주,20.5,0,0,5.7,1008,,9.9
9587,34781150,6,파주,22.2,0,0,6.1,1008,,12.9
9588,31696600,6,파주,22.8,0,0,6.4,1009,,11.5
9589,30386600,6,파주,23.4,0,0,5.9,1006.6,,8
9590,28428250,6,파주,22.8,1.8,0,5,1000,,3.1
9591,27272600,6,파주,20,21.1,0,11,996.3,,2.3
9592,33269000,6,파주,23.3,0,0,7.2,1003.8,,13
9593,39440350,6,파주,23.7,0,0,6.3,1008.1,,13
9594,35260050,6,파주,23.7,0,0,6.1,1004.5,,11.9
9595,31808350,6,파주,23.4,0.1,0,5.5,994.7,,1.6
9596,30124200,7,파주,22.3,0,0,10.5,993.1,,12.2
9597,24528350,7,파주,21.8,0,0,8.8,999,,8.6
9598,29583000,7,파주,20.7,0,0,7.1,1003.6,,9.2
9599,31653750,7,파주,22,0,0,5.4,1007.4,,13.1
9600,37715800,7,파주,22.1,0,0,5.7,1009.3,,9.5
9601,34947650,7,파주,22.7,0,0,5.9,1008.9,,12.6
9602,31925100,7,파주,23.5,0,0,5.6,1008.4,,6.5
9603,30065800,7,파주,22.9,0,0,7.3,1010,,1.5
9604,24643650,7,파주,25.1,0,0,6.5,1012.9,,4.7
9605,25133900,7,파주,26.5,0,0,10.2,1010.8,,11.6
9606,33413750,7,파주,28,0,0,6.1,1006.2,,10.2
9607,34904150,7,파주,24,38.5,0,8.2,987.2,,0
9608,39101100,7,파주,22.2,15.2,0,11.4,986.4,,0
9609,35708400,7,파주,24.9,0,0,6.9,999.6,,11.5
9610,32169850,7,파주,24.3,3.1,0,8.2,1004.8,,9.8
9611,30910600,7,파주,22,0,0,9.4,1006.2,,12.3
9612,30098000,7,파주,21.8,0,0,7.4,1004.6,,11.2
9613,31172200,7,파주,22.5,0.2,0,5.5,1007.2,,3.1
9614,39948250,7,파주,23.5,4.6,0,3.7,1009.7,,3.7
9615,33018800,7,파주,24.5,1.3,0,6.3,1007.4,,2.5
9616,33121100,7,파주,25.3,2.4,0,5.9,1005.1,,7.3
9617,32043100,7,파주,26.9,0,0,5,1004.1,,6.9
9618,30690150,7,파주,26.2,5.3,0,5.2,1004.7,,2.3
9619,31518950,7,파주,24.1,72.2,0,7.4,1003.4,,0
9620,29499000,7,파주,24,56.5,0,9.7,1003.7,,0
9621,42325700,7,파주,24.2,10.2,0,5.8,1006.8,,0.8
9622,36108200,7,파주,25.3,0.4,0,6.2,1006.8,,6.4
9623,34341400,7,파주,26.2,0.1,0,6.8,1006.2,,9.6
9624,31771200,7,파주,25.8,10.1,0,6.3,1004.3,,0.2
9625,32830400,7,파주,27.1,0,0,8.3,1005.9,,6.5
9626,32762050,7,파주,26.1,0,0,5.7,1007.9,,5
9627,32939250,8,파주,25.7,1.1,0,8.1,1008.1,,5
9628,35709800,8,파주,26.3,0.9,0,5.9,1008.4,,4
9629,33492750,8,파주,26.5,0.7,0,12.2,1006.7,,3
9630,33649550,8,파주,26.3,0,0,13,1004.5,,3.1
9631,33903400,8,파주,26.1,1.6,0,9.8,1005.6,,5.4
9632,32481450,8,파주,26.5,0,0,5,1010,,11.5
9633,31358900,8,파주,27.3,0,0,5.9,1013.4,,10.9
9634,31881750,8,파주,24.9,25.3,0,16.2,1011.5,,5.5
9635,36962350,8,파주,24.9,0,0,5.6,1009.9,,7.6
9636,33353100,8,파주,25.8,0,0,4.6,1007.8,,10.4
9637,33036900,8,파주,25.5,0,0,6.7,1005.3,,9.5
9638,33709050,8,파주,25.5,0,0,5.2,1002.6,,10.9
9639,29604450,8,파주,24.1,0.4,0,10.1,1002.6,,9.2
9640,29940500,8,파주,24.4,0,0,4.7,1004.4,,11.7
9641,31929100,8,파주,25.3,0,0,5.9,1007.3,,8.8
9642,34059100,8,파주,24.2,0,0,9.8,1006.1,,2.3
9643,33769000,8,파주,24.8,0,0,5.4,1007.1,,12.4
9644,31035000,8,파주,25.6,0,0,5.7,1010.9,,10.3
9645,29454500,8,파주,24.1,0,0,7.1,1011.4,,1.4
9646,28282550,8,파주,23.8,0,0,4.1,1007.3,,1.3
9647,27706850,8,파주,24.6,0.1,0,6.5,1002.5,,8.3
9648,28626200,8,파주,24.5,0,0,4.5,1004.4,,8.9
9649,34583350,8,파주,24.4,0,0,4.6,1005.7,,10.3
9650,31512000,8,파주,24.7,0,0,9.7,1006,,7
9651,25471050,8,파주,21.2,0.7,0,9.8,1001.8,,0
9652,27949600,8,파주,20.9,0.9,0,6.1,1004.4,,3.8
9653,27332850,8,파주,22.4,0,0,6.1,1005,,12.1
9654,25878500,8,파주,21.5,0,0,5.4,1006.4,,11.2
9655,28444450,8,파주,22.1,0,0,5.3,1007.1,,10.9
9656,33594500,8,파주,22.6,0,0,4.7,1009.1,,9.6
9657,30599150,8,파주,23.5,1.8,0,5.1,1010.2,,7.5
9658,27437400,9,파주,23.2,0,0,7.5,1009.1,,5.6
9659,26697250,9,파주,21.7,27,0,6.1,1011,,2.6
9660,26492750,9,파주,22.3,0,0,5.6,1009.1,,8.6
9661,24088100,9,파주,22.9,0,0,5.6,1010,,9
9662,26029000,9,파주,19.6,4.4,0,7.7,1007.5,,0
9663,32946650,9,파주,20.3,0,0,8.7,1006.5,,6.9
9664,28590700,9,파주,20.1,0,0,6.5,1011.6,,12.1
9665,25794000,9,파주,20.3,0,0,8.7,1014.6,,12.1
9666,25971500,9,파주,19.5,0,0,9.1,1015.1,,11.9
9667,25968050,9,파주,20.2,0,0,6.2,1012.1,,11.5
9668,23099050,9,파주,19.3,0.4,0,5.1,1008.7,,2.4
9669,26757050,9,파주,17.4,0,0,5.2,1008.1,,9.4
9670,32159600,9,파주,17.4,0,0,6.9,1012.7,,11.2
9671,29803150,9,파주,19.6,0,0,4.4,1020.1,,10.9
9672,27822350,9,파주,19.7,0,0,5.8,1018,,10.4
9673,26699250,9,파주,18.3,0,0,5.7,1016.3,,11
9674,25800000,9,파주,18.2,0,0,8.7,1015.9,,11.3
9675,25667000,9,파주,18.5,0,0,5.7,1014.9,,11.3
9676,27064100,9,파주,19.5,0,0,6.1,1011.4,,11.3
9677,34178500,9,파주,19.9,0,0,6,1010.4,,8.9
9678,30713550,9,파주,19.5,0,0,5.3,1012.9,,9.9
9679,29158750,9,파주,20,0,0,4.7,1013.1,,10.5
9680,28721950,9,파주,19.5,0,0,4.2,1008.9,,2
9681,30241300,9,파주,20.9,0,0,5.7,1005.7,,10.9
9682,38801600,9,파주,20.6,0,0,5.7,1005.9,,10.1
9687,32610800,9,파주,19.6,0,0,6.9,1014.7,,6.1
9688,25911250,10,파주,14.7,17.3,0,12.5,994.3,,0.2
9689,27618850,10,파주,15.2,0,0,12.2,1011.2,,10.8
9690,29030800,10,파주,17.3,0,0,8.5,1013.9,,10.1
9691,35200600,10,파주,13.2,0,0,3.8,1024.9,,9
9692,30798800,10,파주,14.8,0,0,5.1,1021.1,,10.9
9693,28858650,10,파주,15.6,0,0,5.2,1019.3,,10.3
9694,27808200,10,파주,17,0,0,3.8,1015.7,,4.2
9695,26190300,10,파주,18.1,0,0,7.4,1009.4,,8.3
9696,27834900,10,파주,14.2,0,0,9.2,1010,,10.6
9697,27180450,10,파주,11.5,4,0,11,1007.5,,5.3
9698,32422500,10,파주,9.2,3.5,0,6.6,1010.3,,4.4
9699,30496500,10,파주,11.1,0,0,9,1015.4,,10.6
9700,27941650,10,파주,12,0,0,7.7,1018.3,,9.4
9701,26668300,10,파주,13.6,0,0,4,1019.2,,7.7
9702,26217750,10,파주,15,0,0,3.9,1018.1,,10.1
9703,25654200,10,파주,15.9,0,0,4.6,1018.1,,9.1
9704,26737100,10,파주,15.6,0,0,5.5,1019,,9.4
9705,31539000,10,파주,14.2,0,0,3.8,1019.2,,6.4
9706,30699800,10,파주,15,0,0,4.4,1015.1,,5
9707,28548050,10,파주,16.8,0,0,4.8,1015.4,,7.8
9708,27564450,10,파주,16.2,0,0,5.1,1017.6,,4.4
9709,26032400,10,파주,15,0,0,6.4,1019.5,,0.9
9710,25837400,10,파주,14.9,0,0,6.1,1017.2,,2.6
9711,26527450,10,파주,15.1,16.4,0,7.3,1015.9,,8.1
9712,33540100,10,파주,12.7,0,0,6.1,1022.5,,9.3
9713,28884650,10,파주,12.8,4.9,0,6.2,1012.3,,1.1
9714,28366650,10,파주,10.7,26.9,0,10.1,1009.4,,7.8
9715,26566100,10,파주,6.9,0,0,7.8,1016.9,,9.6
9716,24928800,10,파주,5.3,1.1,0,8.8,1020.1,,7.4
9717,24110050,10,파주,3.4,0,0,9.4,1024.6,,10
9718,26102750,10,파주,2.5,0,0,4.1,1028.7,,9.9
9719,32831150,11,파주,4.3,0,0,4.1,1023.6,,5.5
9720,31807950,11,파주,7.9,0,0,6.6,1021.2,,6.7
9721,29724100,11,파주,7.6,0,0,3.8,1025.5,,7.2
9722,28733500,11,파주,8.6,0,0,4,1026.9,,7.3
9723,28213150,11,파주,9.8,0,0,4.8,1024.1,,7.2
9724,27018300,11,파주,12.1,7.6,0,8.7,1024,,5.3
9725,25791700,11,파주,9.5,24.8,0,8.7,1018.9,,0
9726,37546050,11,파주,10.5,13.7,0,7.9,1015.6,,0
9727,37656900,11,파주,10.7,3.3,0,4.9,1016.1,,0
9728,31847300,11,파주,8.2,0,0,4.3,1021.1,,5.3
9729,30718200,11,파주,9.1,0,0,5.3,1026.8,,6
9730,31517450,11,파주,12.9,0,0,6.1,1028.2,,7.7
9731,26542650,11,파주,10.2,18.6,0,5.9,1015.7,,0
9732,35583200,11,파주,12.5,2.5,0,5.3,1012.9,,0
9733,43199400,11,파주,12.1,0,0,4.7,1017.2,,0.7
9734,34908200,11,파주,11.6,5.7,0,6.3,1014.8,,0.1
9735,40010100,11,파주,12.5,0,0,7.7,1016,,8.9
9736,30356050,11,파주,9.3,10.8,0,7.2,1019.6,,0
9737,34226350,11,파주,7.5,0,0,6.4,1021.4,,0
9738,31909100,11,파주,8.1,0,0,4.7,1022.4,,4.4
9739,34838150,11,파주,6.9,0,0,6.1,1025.9,,8.2
9740,38384100,11,파주,8.1,1.4,0,7.4,1027,,0.2
9741,36070600,11,파주,7.3,7.5,0,7.4,1024.3,,0.6
9742,34064350,11,파주,5.1,1.4,0,6.3,1024,,0.9
9743,28224300,11,파주,1.7,10.6,0,5.8,1017.1,,0
9744,26920100,11,파주,-2.7,0,0,8.9,1015.3,,2.2
9745,27646950,11,파주,-3.3,0,0,6.4,1020.3,,6.4
9746,29656000,11,파주,-0.4,0.4,0,3.3,1028.7,,0.2
9747,35553650,11,파주,2.4,3.3,0,5.3,1023,,0
9748,35018100,11,파주,2.1,0,0,4.1,1022.8,,8.3
9749,31055100,12,파주,1.9,0,0,4,1022.5,,8.5
9750,27100850,12,파주,5,14.3,0,9.1,1011.7,,2.1
9751,27129050,12,파주,-0.1,0.1,0,12.5,1010.3,,4.7
9752,25964300,12,파주,-0.9,0,0,8.7,1018.2,,7.6
9753,27971350,12,파주,1.3,0,0,7.3,1022.4,,7.8
9754,34377150,12,파주,-1.1,0,0,4.9,1027.6,,7.8
9755,31290050,12,파주,-0.2,0,0,4.7,1029.4,,8.4
9756,29093950,12,파주,0,0,0,4.1,1031.6,,8.6
9757,26855950,12,파주,1.8,0,0,4.3,1026.4,,7
9758,25306300,12,파주,5.2,0.8,0,5.6,1014.3,,0
9759,25761300,12,파주,5,0,0,8.8,1013.3,,6.5
9760,27124500,12,파주,1.6,0,0,5.2,1023.2,,8.6
9761,32841600,12,파주,1.7,0,0,5.1,1022.6,,8.5
9762,29245050,12,파주,3.5,0.8,0,5,1019.1,,0
9763,28691400,12,파주,4.4,0,0,8,1017.2,,4.2
9764,25524000,12,파주,-1.4,0,0,11.1,1017.4,,8.6
9765,23163650,12,파주,-5,0,0,6.4,1023.4,,8.6
9766,22572500,12,파주,-6.4,0,0,6,1031.4,,0
9767,25039650,12,파주,-3.1,0,0,4.7,1034.2,,8.4
9768,31184850,12,파주,-1.1,0,0,4,1026.7,,3.7
9769,28576350,12,파주,0.9,1,0,6.4,1023.7,,2.6
9770,26405200,12,파주,0.9,0,0,5.6,1025.9,,7
9771,25698950,12,파주,3.5,0,0,5,1020.8,,6.1
9772,24126100,12,파주,-0.9,0,0,6,1019.8,,4.3
9773,26711250,12,파주,-2.1,0,0,5.4,1018.3,,8.5
9774,27792250,12,파주,0.4,2.2,0,7.3,1016.9,,2.8
9775,29650750,12,파주,-7.4,0,0,6.3,1026.8,,8.5
9776,26243650,12,파주,-8.3,0,0,6.2,1032.9,,8.6
9777,27118300,12,파주,-5.5,0,0,3.8,1031.9,,7.8
9778,24445500,12,파주,-0.9,2,0,6.1,1026.2,,1.8
9779,29589450,12,파주,-0.6,0,0,3.9,1027.3,,5.7
3639,29440900,1,포항,-3.6,0,0,11.7,1017.2,,8.8
3640,33435950,1,포항,-2.1,0,0,11.4,1019.9,,8.8
3641,32898300,1,포항,0.5,0,0,8.8,1018.7,,8.9
3642,37033100,1,포항,5,0,0,8.2,1015.4,,8.3
3643,37149000,1,포항,7,0.1,0,6.1,1009.5,,6.7
3644,31948710,1,포항,5.3,4.3,0,9.9,1005.2,,9
3645,30773850,1,포항,-1.2,0,0,8.9,1015,,9.1
3646,30391100,1,포항,-0.4,0,0,8.4,1021,,9
3647,30420850,1,포항,1.6,0,0,10.6,1021.2,,9
3648,31013650,1,포항,3.1,0,0,10.6,1020.8,,9
3649,33348000,1,포항,2.7,0,0,10.8,1018.1,,8.2
3650,35607000,1,포항,1.8,0,0,6.5,1026.7,,8.2
3651,31561300,1,포항,3.8,0,0,6.2,1030.7,,8.2
3652,30166000,1,포항,5,0.6,0,5.4,1021.9,,8.2
3653,32050950,1,포항,6.2,1.2,0,8.4,1018.2,,8.2
3654,30556850,1,포항,3.8,0,0,11.7,1014.7,,8.2
3655,29756900,1,포항,1.6,0,0,10,1016.9,,8.2
3656,34112900,1,포항,2.7,0,0,9,1016.2,,8.2
3657,34881000,1,포항,4.2,0,0,10.6,1016.1,,8.2
3658,31407600,1,포항,3.4,0,0,6.7,1024.5,,8.2
3659,31718450,1,포항,6,0.6,0,4.3,1017.4,,0
3660,29411450,1,포항,4.6,7.5,0,9.7,1015.8,,0.3
3661,31562050,1,포항,3.6,0,0,6.4,1020.3,,9
3662,31162100,1,포항,4.7,0,0,7.5,1022.2,,9.3
3663,33221050,1,포항,5.8,1,0,4.2,1022,,1.6
3664,34509350,1,포항,8,2.9,0,6,1015.6,,0
3665,33630450,1,포항,3.9,0,0,9.9,1017.5,,6.1
3666,25565250,1,포항,-0.4,5.8,0.5,8.2,1022.8,,0.4
3667,31458400,1,포항,2.6,0.1,0,6.6,1022.8,,0.1
3668,30163950,1,포항,2.6,0,0,11.4,1019.7,,7.8
3669,29305750,1,포항,-0.1,0,0,7.9,1026.3,,9.7
3670,33598450,2,포항,1,0,0,6,1029.8,,9.7
3671,34223550,2,포항,3,0,0,5.7,1029.3,,5.6
3672,30418750,2,포항,4,0,0,6.2,1025.1,,4.3
3673,29381000,2,포항,3.9,0,0,5.2,1018,,2.1
3674,28885600,2,포항,3.1,0,0,6.8,1019.1,,5.5
3675,27983350,2,포항,3.7,0,0,7.8,1022.2,,9.6
3676,30239250,2,포항,4.9,0,0,7.6,1016.6,,7.1
3677,29694400,2,포항,-1.8,0,0,11.2,1015.6,,9.9
3678,29739550,2,포항,-3.2,0,0,11.7,1020.4,,9.9
3679,32696500,2,포항,4.5,0,0,10,1013.7,,9.3
3680,31440150,2,포항,5.8,0,0,8.5,1010.2,,7.7
3681,28732150,2,포항,3.1,0,0,10.4,1008,,9.8
3682,28603300,2,포항,1.1,0,0,8.6,1015.4,,10.3
3683,32508000,2,포항,4.7,0,0,9.6,1018.6,,10
3684,38633700,2,포항,7.4,0.3,0,8.2,1021.2,,4.8
3685,36368700,2,포항,6.2,4.8,0,7.2,1013.6,,0
3686,53415450,2,포항,5,0,0,11.6,1012,,8.5
3691,39823900,2,포항,10.5,0,0,10.3,1011.2,,5.3
3692,38291700,2,포항,5.3,0,0,9.3,1015.6,,5.8
3693,34092150,2,포항,5.4,0,0,6.9,1015.3,,7.3
3694,32957750,2,포항,7.2,0,0,7.4,1017.1,,4.2
3695,30333600,2,포항,6.4,0,0,11.8,1013.5,,7.7
3696,29274750,2,포항,1.2,0,0,10.8,1019.3,,10
3697,31828450,2,포항,4.3,3.8,0,6.6,1022.4,,0
3698,35859300,3,포항,4.5,1.5,0,10.7,1014.3,,7.5
3699,34725430,3,포항,5,0,0,9.4,1016.7,,10.7
3700,29628500,3,포항,4.3,0.4,0,6,1009.2,,0.2
3701,29989900,3,포항,2.1,0,0,13,1010.2,,10.6
3702,30107450,3,포항,2.3,0,0,7.5,1023.8,,10
3703,29823550,3,포항,4.6,0.3,0,6.8,1022.6,,4.5
3704,30923650,3,포항,6.1,0,0,7.3,1020.6,,9.8
3705,35693700,3,포항,6.4,0,0,7,1020.4,,8.9
3706,33437000,3,포항,7.2,0,0,11.3,1012.2,,8.2
3707,25400000,3,포항,-0.8,0,0,11.3,1018.3,,11
3708,27912550,3,포항,4,0,0,12.5,1014.6,,10.2
3709,29987350,3,포항,5.1,0,0,9.8,1016.5,,11.1
3710,28355850,3,포항,7.4,0,0,10,1017.2,,8.6
3711,29226450,3,포항,6.9,0,0,7.5,1020.8,,10.1
3712,34936400,3,포항,10.6,0,0,6.5,1017.5,,10.6
3713,34826850,3,포항,11.7,0,0,6.4,1017.8,,8.7
3714,31773000,3,포항,15.4,0,0,7.3,1014.1,,7.6
3715,16905050,3,포항,9.1,47.4,0,11.2,1009.8,,0
3716,36961100,3,포항,9.9,0.4,0,10,1010.4,,6.8
3717,29716700,3,포항,11.5,0,0,7.4,1014.6,,6.4
3718,31203350,3,포항,15.2,0,0,7.6,1011.8,,10.2
3719,32616900,3,포항,13.5,0,0,11.6,1014.6,,10.4
3720,30594450,3,포항,7.9,0,0,11.8,1020.3,,11.5
3721,28219200,3,포항,6.7,0,0,6.7,1026.9,,11.4
3722,27129500,3,포항,8.1,0,0,10.5,1032.3,,11.4
3723,27484450,3,포항,11.8,0,0,7.9,1028,,11.6
3724,28096650,3,포항,14.4,0,0,8.7,1020.9,,9.2
3725,30250800,3,포항,16.1,0,0,8.9,1012.8,,11.2
3726,33723950,3,포항,14.1,0,0,7.4,1014.6,,10.5
3727,34264800,3,포항,15.4,0,0,10.7,1015.1,,10.9
3728,29238300,3,포항,16.3,0,0,6.6,1012.4,,2.5
3729,24681700,4,포항,10.3,0.2,0,12.5,1011.6,,0
3730,29486200,4,포항,13.7,0,0,11.1,999,,0.7
3731,28047300,4,포항,15.8,2.9,0,10.6,996.2,,3.9
3732,24577150,4,포항,9.8,12.8,0,10.2,1015.8,,4.1
3733,33790250,4,포항,9.4,9.3,0,6.9,1014.1,,0
3734,31611350,4,포항,10.3,1.6,0,7.4,1014.3,,0
3735,27759050,4,포항,8.2,1.4,0,9.4,1021.6,,0
3736,27498050,4,포항,7.5,2.5,0,6.6,1026.1,,0.4
3737,27593350,4,포항,8.8,0,0,7.4,1023.5,,10.8
3738,26838800,4,포항,10,0,0,6.9,1022.1,,11
3739,26709000,4,포항,10.3,0,0,7,1024,,12
3740,29148300,4,포항,10.4,0.3,0,10.6,1025.2,,5.5
3741,19397250,4,포항,10.2,26.1,0,11.3,1012.1,,0
3742,32085000,4,포항,10.1,35.3,0,9.2,1005.4,,3.2
3743,31689960,4,포항,13.7,0,0,9.1,1005.3,,11.2
3744,25475250,4,포항,15.2,2.3,0,15.5,1001.4,,8.9
3745,28349800,4,포항,14.4,0,0,8.1,1013.3,,11.2
